time,year,month,day,mb,dmdt,time,jt
2016-09-15,2016.0,9.0,15.0,-330.0483018719237,-1.2145485226667736,2016-09-15,2016.707650273224
2016-10-15,2016.0,10.0,15.0,-323.3453437795647,6.702958092358964,2016-10-15,2016.7896174863388
2016-11-15,2016.0,11.0,15.0,-313.49633213232465,9.849011647240047,2016-11-15,2016.8743169398906
2016-12-15,2016.0,12.0,15.0,-328.54208403928266,-15.045751906958003,2016-12-15,2016.9562841530055
2017-01-15,2017.0,1.0,15.0,-321.8399068552963,6.702177183986371,2017-01-15,2017.0409836065573
2017-02-15,2017.0,2.0,15.0,-319.8687152642765,1.9711915910198001,2017-02-15,2017.1256830601094
2017-03-15,2017.0,3.0,15.0,-321.3195488004919,-1.450833536215358,2017-03-15,2017.2021857923498
2017-04-15,2017.0,4.0,15.0,-347.23874138958286,-25.919192589090983,2017-04-15,2017.2868852459017
2017-05-15,2017.0,5.0,15.0,-353.14143849845686,-5.902697108874008,2017-05-15,2017.3688524590164
2017-06-15,2017.0,6.0,15.0,-349.6818409905239,3.4595975079329833,2017-06-15,2017.4535519125684
2017-07-15,2017.0,7.0,15.0,-378.40443810830203,-28.72259711777815,2017-07-15,2017.535519125683
2017-08-15,2017.0,8.0,15.0,-401.8765490642092,-23.472110955907144,2017-08-15,2017.620218579235
2017-09-15,2017.0,9.0,15.0,-403.09109758687595,-1.2145485226667736,2017-09-15,2017.704918032787
2017-10-15,2017.0,10.0,15.0,-396.38813949451696,6.702958092358964,2017-10-15,2017.7868852459017
2017-11-15,2017.0,11.0,15.0,-386.5391278472769,9.849011647240047,2017-11-15,2017.8715846994535
2017-12-15,2017.0,12.0,15.0,-380.9918337382186,5.547294109058312,2017-12-15,2017.9535519125684
2018-01-15,2018.0,1.0,15.0,-381.7687981182236,6.702177183986371,2018-01-15,2018.0409836065573
2018-02-15,2018.0,2.0,15.0,-379.79760652720375,1.9711915910198001,2018-02-15,2018.1256830601094
2018-03-15,2018.0,3.0,15.0,-381.24844006341914,-1.450833536215358,2018-03-15,2018.2021857923498
2018-04-15,2018.0,4.0,15.0,-380.90275153533094,0.3456885280881904,2018-04-15,2018.2868852459017
2018-05-15,2018.0,5.0,15.0,-375.9195646161334,4.983186919197502,2018-05-15,2018.3688524590164
2018-06-15,2018.0,6.0,15.0,-381.8355952139627,-5.91603059782927,2018-06-15,2018.4535519125684
2018-07-15,2018.0,7.0,15.0,-394.8650511217407,-13.029455907778015,2018-07-15,2018.535519125683
2018-08-15,2018.0,8.0,15.0,-418.33716207764786,-23.472110955907144,2018-08-15,2018.620218579235
2018-09-15,2018.0,9.0,15.0,-419.5517106003146,-1.2145485226667736,2018-09-15,2018.704918032787
2018-10-15,2018.0,10.0,15.0,-412.8487525079556,6.702958092358964,2018-10-15,2018.7868852459017
2018-11-15,2018.0,11.0,15.0,-409.98288390124463,2.8658686067109898,2018-11-15,2018.8715846994535
2018-12-15,2018.0,12.0,15.0,-424.85422616471766,-14.871342263473025,2018-12-15,2018.9535519125684
2019-01-15,2019.0,1.0,15.0,-432.97279536908366,-8.118569204365997,2019-01-15,2019.0409836065573
2019-02-15,2019.0,2.0,15.0,-423.89254053050666,9.080254838576991,2019-02-15,2019.1256830601094
2019-03-15,2019.0,3.0,15.0,-428.8548388662257,-4.9622983357190265,2019-03-15,2019.2021857923498
2019-04-15,2019.0,4.0,15.0,-425.92524989258567,2.9295889736400227,2019-04-15,2019.2868852459017
2019-05-15,2019.0,5.0,15.0,-406.5709281629067,19.354321729678986,2019-05-15,2019.3688524590164
2019-06-15,2019.0,6.0,15.0,-423.91897958141266,-17.348051418505975,2019-06-15,2019.4535519125684
2019-07-15,2019.0,7.0,15.0,-454.9377763331437,-31.01879675173103,2019-07-15,2019.535519125683
2019-08-15,2019.0,8.0,15.0,-495.43970424988964,-40.501927916745956,2019-08-15,2019.620218579235
2019-09-15,2019.0,9.0,15.0,-500.34317431723764,-4.903470067347996,2019-09-15,2019.704918032787
2019-10-15,2019.0,10.0,15.0,-479.93710685347565,20.406067463761985,2019-10-15,2019.7868852459017
2019-11-15,2019.0,11.0,15.0,-481.85002048208764,-1.9129136286119888,2019-11-15,2019.8715846994535
2019-12-15,2019.0,12.0,15.0,-467.37260377025166,14.477416711835986,2019-12-15,2019.9535519125684
2020-01-15,2020.0,1.0,15.0,-479.06837469568165,-11.695770925429997,2020-01-15,2020.0409836065573
2020-02-15,2020.0,2.0,15.0,-452.14916536508167,26.919209330599983,2020-02-15,2020.1256830601094
2020-03-15,2020.0,3.0,15.0,-472.73789420435065,-20.58872883926898,2020-03-15,2020.204918032787
2020-04-15,2020.0,4.0,15.0,-472.23808588350465,0.49980832084600024,2020-04-15,2020.2896174863388
2020-05-15,2020.0,5.0,15.0,-461.9797653948337,10.258320488670961,2020-05-15,2020.3715846994535
2020-06-15,2020.0,6.0,15.0,-498.36928966375064,-36.389524268916944,2020-06-15,2020.4562841530055
2020-07-15,2020.0,7.0,15.0,-540.8977828785577,-42.52849321480704,2020-07-15,2020.5382513661202
2020-08-15,2020.0,8.0,15.0,-536.1356778590697,4.76210501948799,2020-08-15,2020.622950819672
2020-09-15,2020.0,9.0,15.0,-535.5273706495536,0.6083072095159991,2020-09-15,2020.707650273224
2020-10-15,2020.0,10.0,15.0,-549.1475444468006,-13.620173797246935,2020-10-15,2020.7896174863388
2020-11-15,2020.0,11.0,15.0,-540.8792597028206,8.268284743979962,2020-11-15,2020.8743169398906
2020-12-15,2020.0,12.0,15.0,-494.1786365122066,46.70062319061401,2020-12-15,2020.9562841530055
2021-01-15,2021.0,1.0,15.0,-487.47645932822024,6.702177183986371,2021-01-15,2021.0409836065573
2021-02-15,2021.0,2.0,15.0,-503.07535353054624,-15.598894202325994,2021-02-15,2021.1256830601094
2021-03-15,2021.0,3.0,15.0,-518.5388484738453,-15.463494943298997,2021-03-15,2021.2021857923498
2021-04-15,2021.0,4.0,15.0,-506.5555786727563,11.983269801088966,2021-04-15,2021.2868852459017
2021-05-15,2021.0,5.0,15.0,-504.3386777537813,2.216900918975,2021-05-15,2021.3688524590164
2021-06-15,2021.0,6.0,15.0,-508.6140412599703,-4.275363506188967,2021-06-15,2021.4535519125684
2021-07-15,2021.0,7.0,15.0,-509.67170848788334,-1.0576672279130435,2021-07-15,2021.535519125683
2021-08-15,2021.0,8.0,15.0,-534.8575583232873,-25.18584983540393,2021-08-15,2021.620218579235
2021-09-15,2021.0,9.0,15.0,-545.2285589452483,-10.371000621961002,2021-09-15,2021.704918032787
2021-10-15,2021.0,10.0,15.0,-508.88855894524835,36.339999999999975,2021-10-15,2021.7868852459017
2021-11-15,2021.0,11.0,15.0,-499.0395472980083,9.849011647240047,2021-11-15,2021.8715846994535
2021-12-15,2021.0,12.0,15.0,-493.49225318895,5.547294109058312,2021-12-15,2021.9535519125684
